PERIOD,START DATE,END DATE,GROSS SALES (NOT INCLUDING REST RELIEF FEE),NET SALES (NOT INCLUDING REST RELIEF FEE),ADJ Net Sales (Sales factoring in UE Payout),UE ADJUSTMENTS (Neg means that we owe UE) ,ADJ ADJ Net Sales (Adj NetSales factoring what UE owes),RP UE AD SPEND,PP UE AD SPEND,NEW NET ADJ SALES,PRIME COST %,LAST YEAR NET,NOI,NOI %,Q2 NET SALES ESTIMATE ($),NET SALES VARIANCE ($),Q2 PROFIT ESTIMATE ($),PROFIT VARIANCE ($),COGS $,COGS %,Last Year Customer Count,Per Person Average,Restaurant Relief Fee,WEEKLY SALARIES,HOURLY WAGES,TIP MAKE UP,Tips,LABOR $ W/ BENEFITS,LABOR %,ADJ ADJ LABOR %,COG% (Adj),EXPENSES,EXPENSES %,TOTAL GUEST COUNT,FIRST PARTY ORDER COUNT,FIRST PARTY SALES,FIRST PARTY CHECK AVE,% FIRST PARTY SALES,EZCater,ON SALES 1AM-9AM,UE ORDER COUNT,UE SALES,UE AVE CHECK,UBER EATS TOTAL PAYOUT,UE Adjustmts,FREE PROMO ORDER COUNT (RP+PP),% FREE PROMO (RP+PP),UE ORDERS (RP),UE RP SALES,FREE PROMO ORDER COUNT (RP),FREE PROMO % (RP),Sate & Chili,DJ STRAW,DJ MANGO,RP PAYOUT,UE RP Promos,UE RP Mkt Paid,UE RP Ad Credits Paid,Other RP Payments if Any,UE RP Adj (Negative means we owe),UE ORDERS (PP),PHO PLAY SALES,FREE ITEM PROMO (PP),FREE ITEM PROMO (PP),Sate & Chili,DJ STRAW,DJ MANGO,PHO PLAY PAYOUT,UE PP Promos,UE PP Mkt Paid,UE PP Ad Credits Paid,Other Payments PP (If Any),UE PP Adj (Negative means we owe),FOOD COST %,BEV COST %,STAFFING LEVEL,NPS,# NPS Responses,SECRET SHOPPER,FOH HoN,# RESPONSES,BOH HoN,# RESPONSES,FOH Jolt,BOH Jolt,Health Inspection,In-Store Inspection,PROFIT from QBO,,Revenue Per Labor Hour,Dine-In Sales,Takeout + DD Delivery Sales,Catering Sales,Third Party Sales,JOLT CHECKLIST,Third Party Sales (After Fees),Late Night Sales,Toast Payroll Actual Labor,NOTES,,,Fixed Costs,Time Period,Weekly Cost,2019 Actual,Updated?,Notes
,12/23/24,12/29/24,"$83,796.00","$83,035.00","$38,106","$2,651.50"," $ 40,757.50 ",,," $ 40,807.00 ",87.26%," $ 190,588.65 "," $ (39,780.29)",-,,,,,"10,001",24.51%,,,,"11,401","13,123",,"$1,244.00","25,608",62.75%,67.20%,26.25%,44929.00,641.23%,,"-1,189",,,,,,"1,189","74,095",62.32,"$29,166.00","$2,652",,,911,"$57,716",,,,,,"$24,220.00","$30,734.00","$9,761.00",$0.00,,"$5,606",278,"$16,379",,,,,,"$4,946","$8,691","$3,026","$4,274",,"-$2,955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12/16/24,12/22/24,"$109,755.00","$108,509.00","$59,184","$2,708.50"," $ 61,892.50 ",,," $ 61,892.00 ",66.97%," $ 231,612.83 "," $ (28,884.39)",-,,,,,"15,844",25.60%,,,,"11,401","13,123",,"$1,244.00","25,608",41.37%,43.27%,26.77%,49325.00,703.97%,,"-1,572",,,,,,"1,572","92,086",58.58,"$42,761.00","$2,709",,,1232,"$72,571",,,,,,"$34,616.00","$37,974.00","$12,049.00","$4,045.00",,"$2,893",340,"$19,515",,,,,,"$8,145","$10,505","$3,658","$1,779",,-$185,,,,,,,,,,,,,,,,,,,,,,,,,,"removed Delfin, added David M & Beatriz",,,,,,,,
,12/9/24,12/15/24,"$128,431.00","$127,185.00","$81,038","-$5,886.00"," $ 75,152.00 ",,," $ 75,152.00 ",64.40%," $ 237,987.12 "," $ (19,395.79)",-,,,,,"20,240",26.93%,,,,"9,886","17,223",,"$1,508.00","28,161",37.47%,34.75%,24.98%,46147.00,658.61%,,"-1,779",,,,,,"1,779","104,156",58.55,"$58,009.00","-$5,886",,,1411,"$84,849",,,,,,"$47,094.00","$44,622.00","$14,266.00","$10,867.00",,"-$2,822",368,"$19,307",,,,,,"$10,915","$10,178","$3,540","$4,613",,"-$3,064",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12/2/24,12/8/24,"$139,642.00","$138,381.00","$80,386",$815.00," $ 81,201.00 ",,," $ 81,201.00 ",62.38%," $ 209,776.62 "," $ (27,445.59)",-,,,,,"22,387",27.57%,,,,"9,886","17,223",,"$1,414.00","28,264",34.81%,35.16%,27.85%,57995.00,827.71%,,"-1,974",,,,,,"1,974","116,270",58.90,"$58,275.00",$815,,,1560,"$92,145",,,,,,"$47,538.00","$47,173.00","$16,393.00","$5,623.00",,"$1,571",414,"$24,125",,,,,,"$10,737","$12,817","$4,469","$2,695",,-$756,,,,,,,,,,,,,,,,,,,,,,,,,,"added Josh, increased Elmer's salary",,,,,,,,
,11/25/24,12/1/24,"$99,865.00","$99,104.00","$58,400","-$1,882.00"," $ 56,518.00 ",,," $ 56,517.00 ",71.53%," $ 157,474.55 "," $ (24,611.31)",-,,,,,"13,896",24.59%,,,,"8,547","16,780",,"$1,209.50","26,529",46.94%,45.43%,23.79%,40704.00,580.93%,,"-1,460",,,,,,"1,460","83,351",57.09,"$42,647.00","-$1,882",,,1159,"$65,950",,,,,,"$34,354.00","$32,675.00","$11,344.00","$6,123.00",,"-$1,130",301,"$17,401",,,,,,"$8,293","$8,909","$3,107","$2,100",,-$753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11/18/24,11/24/24,"$123,383.00","$122,445.00","$80,087","-$8,969.50"," $ 71,117.50 ",,," $ 82,387.00 ",55.40%," $ 198,096.06 "," $ (16,885.81)",-,,,,,"19,116",23.20%,,,,"8,547","16,780",,"$1,209.50","26,529",32.20%,33.13%,23.87%,42358.00,604.54%,,"-1,803",,,,,,"1,803","101,174",56.11,"$58,816.00","-$8,970",,,1449,"$80,804",,,,,,"$47,360.00","$39,851.00","$13,849.00","$11,711.00",,"-$5,635",354,"$20,370",,,,,,"$11,456","$10,762","$3,750","$4,966",,"-$3,335",,,,,,,,,,,,,,,,,,,,,,,,,,added Edgar,,,,,,,,
,11/11/24,11/17/24,"$114,228.00","$113,051.00","$65,375","$2,842.50"," $ 68,217.50 ",,," $ 66,052.00 ",64.76%," $ 209,309.99 "," $ (22,231.31)",-,,,,,"17,371",26.30%,,,,"7,572","16,730",,"$1,209.50","25,402",38.46%,38.86%,26.57%,47676.00,680.44%,,"-1,688",,,,,,"1,688","90,442",53.58,"$42,766.00","$2,843",,,1427,"$77,985",,,,,,"$36,387.00","$38,278.00","$13,277.00","$3,198.00",,"$2,664",261,"$14,622",,,,,,"$6,379","$7,811","$2,724","$1,003",,$179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11/4/24,11/10/24,"$114,835.00","$113,281.00","$66,945","$1,824.50"," $ 68,769.50 ",,," $ 68,771.00 ",62.07%," $ 191,260.33 "," $ (20,250.11)",-,,,,,"17,282",25.13%,,,,"7,572","16,730",,"$1,209.50","25,402",36.94%,37.94%,25.82%,46336.00,661.31%,,"-1,654",,,,,,"1,654","92,024",55.64,"$45,688.00","$1,825",,,1421,"$79,567",,,,,,"$40,121.00","$38,451.00","$8,465.00","$8,584.00",,"$2,177",233,"$12,457",,,,,,"$5,568","$6,478","$1,434","$2,157",,-$352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10/28/24,11/3/24,"$120,283.00","$118,882.00","$74,254",-$133.00," $ 74,121.00 ",,," $ 74,121.00 ",63.77%," $ 198,141.63 "," $ (17,776.71)",-,,,,,"22,623",30.52%,,,,"7,572","16,134",,"$1,299.50","24,647",33.25%,33.19%,30.47%,44628.00,636.93%,,"-1,713",,,,,,"1,713","92,920",54.24,"$48,292.00",-$133,,,1420,"$76,944",,,,,,"$41,080.00","$36,244.00","$6,891.00","$11,408.00",,-$177,293,"$15,976",,,,,,"$7,212","$8,368",$935,"$3,205",,$44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10/21/24,10/27/24,"$109,346.00","$108,142.00","$73,393","-$10,119.50"," $ 63,273.50 ",,," $ 63,273.00 ",70.63%," $ 166,699.39 "," $ (16,167.81)",-,,,,,"20,045",31.68%,,,,"7,572","16,134",,"$1,299.50","24,647",38.95%,33.58%,27.31%,34749.00,495.94%,,"-1,553",,,,,,"1,553","86,474",55.68,"$51,725.00","-$10,120",,,1304,"$72,645",,,,,,"$43,783.00","$35,008.00","$13,149.00","$13,370.00",,"-$9,015",249,"$13,829",,,,,,"$7,942","$7,237","$2,718","$2,005",,"-$1,105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10/14/24,10/20/24,"$107,000.00","$105,784.00","$68,298","-$9,508.50"," $ 58,789.50 ",,," $ 58,788.00 ",73.52%," $ 171,767.80 "," $ (21,916.71)",-,,,,,"19,356",32.93%,,,,"7,572","15,452",,"$1,329.00","23,864",40.59%,34.94%,28.34%,37486.00,535.00%,,"-1,500",,,,,,"1,500","86,289",57.53,"$48,803.00","-$9,509",,,1219,"$70,153",,,,,,"$42,140.00","$34,049.00","$13,564.00","$11,361.00",,"-$7,901",281,"$16,136",,,,,,"$6,662","$8,676","$3,260","$2,686",,"-$1,608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10/7/24,10/13/24,"$103,766.00","$102,561.00","$67,842","-$5,521.00"," $ 62,321.00 ",,," $ 62,321.00 ",68.33%," $ 172,629.78 "," $ (14,983.46)",-,,,,,"18,777",30.13%,"3,373",$48.11,,"7,572","15,451",,"$1,379.00","23,808",38.20%,35.09%,27.68%,34719.00,495.51%,"2,132",715,,,,,,"1,417","82,412",58.16,"$47,693.00","-$5,521",,,1105,"$64,324",,,,,,"$38,987.00","$30,852.00","$12,333.00","$9,839.00",,"-$6,746",312,"$18,088",,,,,,"$8,706","$9,810","$3,680",$0,,"$1,225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9/30/24,10/6/24,"$106,935.10","$105,569.98","$63,862","-$13,268.00"," $ 50,593.98 ",,," $ 50,594.00 ",83.83%," $ 155,804.50 "," $ (33,525.47)",-,,,,,"19,630",38.80%,"3,111",$49.52,,"7,215","15,020",,"$1,525.00","22,781",45.03%,35.67%,30.74%,41708.00,39.00%,"2,132",668,,,,,,"1,464","82,905",56.63,"$41,197.00","-$13,268",,,1148,"$66,120",,,,,,"$39,209.00","$31,169.00","$10,947.00","$9,830.00",,"-$5,193",316,"$16,785",,,,,,"$1,989","$8,831","$3,291","$9,200",,"-$8,076",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9/23/24,9/29/24,"$107,959.12","$106,651.16","$70,145","-$8,546.50"," $ 61,598.66 ",,," $ 61,598.00 ",62.90%," $ 152,231.83 "," $ (13,650.20)",-,,,,,"15,600",25.33%,"3,095",$50.02,,"7,215","15,020",,"$1,196.00","23,143",37.57%,32.99%,22.24%,36506.00,33.81%,"2,132",563,,,,,,"1,569","87,150",55.54,"$50,644.00","-$8,547",,,1181,"$65,930",,,,,,"$39,117.00","$29,986.00","$9,908.00","$10,368.00",,"-$5,283",388,"$21,220",,,,,,"$11,527","$11,205","$3,998","$4,868",,"-$3,264",,,,,,,,,,,,,,,,,,"$8,210.02","$11,219.46",,,,,,,"added Delfin, Mabel & Maria",,,,,,,,
,9/16/24,9/22/24,"$119,601.71","$118,374.42","$70,281",," $ 71,523.34 ",,," $ 71,563.00 ",54.94%," $ 159,817.88 "," $ (15,889.78)",-,,,,,"15,600",21.80%,"3,191",$50.89,,"4,971","17,788",,"$1,196.00","23,720",33.14%,33.75%,22.20%,48093.58,40.21%,"2,326",765,,,,,,"1,561","99,732",63.89,"$51,638.76","$1,243",,,1441,"$93,996",,,,,,"$48,421.00","$54,214.00","$16,980.00","$9,204.00",,$923,120,"$5,736",,,,,,"$3,218","$2,921",$535,$606,,$320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9/9/24,9/15/24,"$106,413.00","$104,974.00","$60,150",," $ 63,242.00 ",,," $ 63,243.00 ",53.60%," $ 156,439.68 "," $ (15,607.23)",-,,,,,"14,200",22.45%,"3,086",$45.13,,"4,971","14,134",,"$1,196.00","19,700",31.15%,32.75%,23.61%,44949.00,42.24%,"2,326",965,,,,,,"1,361","86,022",63.20,"$41,198.00","$3,092",,,1324,"$84,072",,,,,,"$39,956.00","$47,555.00","$10,400.00","$10,619.00",,"$2,759",37,"$1,950",,,,,,"$1,242",$717,$0,$25,,$334,,,,,,,,,,,,,,,,,,,,,,,,,,added Andres and Dania,,,,,,,,
,9/2/24,9/8/24,"$108,574.37","$107,431.01","$61,323",," $ 63,325.69 ",,," $ 63,376.00 ",50.64%," $ 155,280.77 "," $ (15,000.13)",-,,,,,"14,500",22.88%,"3,149",$46.19,,"3,056","14,134",,"$1,196.66","17,593",27.76%,28.69%,23.65%,46232.82,42.58%,"2,326",914,,,,,,"1,412","90,222",63.90,"$44,114.25","$2,003",,,1412,"$90,222",,,,,,"$44,114.00","$51,789.00","$20,716.00","$3,176.00",,"$2,003",0,,,,,,,,,,,,$0,,,,,,,,,,,,,,,,,$133.03/hr,"$9,305.30","$8,680.57",,,,,"$7,623.20",,,,,,,,,,
,8/26/24,9/1/24,"$94,322.99","$93,128.92","$57,857",," $ 61,391.33 ",,," $ 58,606.00 ",54.98%," $ 135,922.59 "," $ (9,726.95)",-,,,,,"14,818",25.28%,"2,794",$43.48,,"3,056","13,781",,"$1,015.47","17,403",29.70%,30.08%,25.61%,38897.09,41.24%,"2,142",836,,,,,,"1,306","74,483",57.03,"$35,710.54","$3,535",,,1306,"$74,483",,,,,,"$35,711.00","$35,055.00","$13,993.00",$0.00,,"$3,535",0,,,,,,,,,,,,$0,,,,,,,,,,,,,,,,,$115.89/hr,"$8,406.34","$8,815.27",,,,,"$8,008.66",,,,,,,,,,
,8/19/24,8/25/24,"$91,055.77","$90,039.26","$51,009",," $ 55,689.01 ",,," $ 55,688.00 ",57.28%," $ 144,143.21 "," $ (15,361.56)",-,,,,,"14,818",26.61%,"2,933",$48.36,,"3,056","13,599",,"$1,130.30","17,077",30.67%,33.48%,29.05%,39155.25,43.00%,"1,862",580,,,,,,"1,282","72,377",56.46,"$33,346.43","$4,680",,,1282,"$72,377",,,,,,"$33,346.00","$33,034.00","$11,837.00",$0.00,,"$4,680",0,,,,,,,,,,,,$0,,,,,,,,,,,,,,,,,$111.34/hr,"$7,085.87","$9,270.62","$1,035.00",,94.96%,,"$6,037.09",,,,,,,,,,
,8/12/24,8/18/24,"$80,514.20","$79,332.19","$38,921",," $ 48,824.27 ",,," $ 48,809.00 ",62.47%," $ 132,839.57 "," $ (22,202.16)",-,,,,,"13,364",27.38%,"2,715",$42.61,,"3,056","13,599",,"$1,085.91","17,126",35.09%,44.00%,34.34%,40536.42,50.35%,"1,862",740,,,,,,"1,122","64,284",57.29,"$23,872.16","$9,904",,,1122,"$64,284",,,,,,"$23,872.00","$29,533.00","$4,863.00",$0.00,,"$9,904",0,,,,,,,,,,,,$0,,,,,,,,,,,,,,,,,$94.65/hr,"$6,861.31","$8,089.52",,"$64,283.58",94.04%,,"$18,338.25",,,,,,,,,,
,8/5/24,8/11/24,"$83,297.45","$81,985.39","$48,223",,,,," $ 51,257.00 ",61.44%," $ 135,715.77 "," $ (65,378.53)",-,,,,,"14,200",27.70%,"2,852",$43.66,,"3,056","13,688",,"$1,025.23","17,291",33.73%,35.86%,29.45%,33887.03,40.68%,"1,878",715,,,,,,"1,163","67,264",57.84,"$33,501.81","$3,038",,,1163,"$67,286",,,,,,"$33,520.00","$30,033.00","$11,979.00",$0.00,,"$3,038",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$99.25/hr,"$6,380.11","$8,162.69",,"$67,263.84",,,"$19,567.12",,,,,,,,,,
,7/29/24,8/4/24,"$87,910.15","$86,753.24","$48,472",,,,," $ 50,765.00 ",67.37%," $ 130,602.70 "," $ (72,483.97)",-,,,,,"16,739",32.97%,"2,781",$43.27,,"3,056","14,069",,"$1,249.43","17,464",34.40%,36.03%,34.53%,38281.59,43.55%,"2,005",809,,,,,,"1,196","70,628",59.05,"$32,346.10","$2,074",,,1196,"$70,628",,,,,,"$32,346.00","$35,718.00","$15,785.00",$0.00,,"$2,074",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$102.75/hr,"$7,446.57","$8,530.48",$238.00,"$70,627.69",,,"$21,929.99",,,,,,,,,,
,7/22/24,7/28/24,"$87,087.69","$85,657.18","$48,581",,,,," $ 48,601.00 ",62.53%," $ 135,227.12 "," $ (67,464.47)",-,,,,,"13,585",27.95%,"2,815",$44.40,,"3,056","13,476",,"$1,256.14","16,803",34.57%,34.59%,27.96%,37076.62,42.57%,"1,929",783,,,,,,"1,146","69,580",60.72,"$32,503.37",$21,,,1146,"$69,580",,,,,,"$32,503.00","$40,156.00","$20,057.00",$0.00,,$21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$101.96/hr,"$6,970.08","$8,957.53",$365.00,"$69,579.99",,,"$18,699.15",,,,,,,,,,
,7/15/24,7/21/24,"$87,530.81","$86,218.38","$49,910",,,,," $ 49,836.00 ",62.30%," $ 121,411.10 "," $ (67,356.61)",-,,,,,"13,983",28.06%,"2,592",$44.31,,"3,056","13,419",,$960.40,"17,066",34.24%,34.19%,28.02%,36308.11,41.48%,"1,946",713,,,,,,"1,233","72,027",58.42,"$35,718.48",$28,,,1233,"$72,027",,,,,,"$35,718.00","$39,745.00","$19,845.00",$0.00,,$28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$113.32/hr,"$5,871.39","$7,952.62",,"$72,026.59",,,"$20,427.75",,added David,,,,,,,,
,7/8/24,7/14/24,"$88,191.55","$86,967.20","$59,140",,,,," $ 48,741.00 ",60.28%," $ 116,206.50 "," $ (57,209.23)",-,,,,,"13,461",27.62%,"2,461",$44.44,,"2,163","13,374",,"$1,064.04","15,921",32.66%,26.92%,22.76%,27827.21,31.55%,"1,957",719,,,,,,"1,238","72,443",58.52,"$44,615.57","-$10,526",,,1238,"$72,316",,,,,,"$44,616.00","$39,623.00","$19,798.00","$10,539.00",,"-$10,526",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$118.45/hr,"$6,534.18","$7,476.84",$513.40,"$72,442.78",,,"$19,909.32",,,,,,,,,,
,7/1/24,7/7/24,"$82,513.00","$81,385.21","$48,174",,,,," $ 46,775.00 ",60.50%," $ 97,441.91 "," $ (61,512.02)",-,,,,,"13,802",29.51%,"2,169",$44.23,,"2,163","11,998",,$980.97,"14,499",31.00%,30.10%,28.65%,33211.34,40.25%,"1,840",696,,,,,,"1,144","66,853",58.44,"$33,641.60","-$1,393",,,1144,"$66,853",,,,,,"$33,636.00","$36,427.00","$15,662.00","$3,944.00",,"-$1,393",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$120.29/hr,"$7,284.42","$5,777.37",,"$66,852.94",,,"$19,546.67",,increased Tony's salary; reduced Ivan to 1/2,,,,,,,,
,6/24/24,6/30/24,"$69,607.33","$68,176.75","$44,936",,,,," $ 44,937.00 ",63.77%," $ 94,772.68 "," $ (51,897.60)",-,,,,,"13,375",29.76%,,$37.15,,"2,400","12,503",,"$1,009.95","15,282",34.01%,34.01%,29.76%,23240.32,33.39%,"1,835","1,835",,,,,,,"54,625",#DIV/0!,"$31,384.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$95.03/hr,"$6,280.93","$7,270.66",,"$54,625.16",,,"$18,045.74",,,,,,,,,,
,6/17/24,6/23/24,"$58,326.78","$56,744.69","$39,350",,,,," $ 39,351.00 ",60.47%," $ 88,428.34 "," $ (41,191.60)",-,,,,,"9,046",22.99%,,$37.83,,"2,400","11,914",,$903.66,"14,751",37.49%,37.49%,22.99%,17394.23,29.82%,"1,500","1,500",,,,,,,"43,044",#DIV/0!,"$25,649.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$83.76/hr,"$6,435.27","$6,550.86",$669.29,"$43,044.18",,,"$13,252.43",,,,,,,,,,
,6/10/24,6/16/24,"$49,970.72","$48,421.51","$33,988",,,,," $ 33,989.00 ",73.94%," $ 94,122.87 "," $ (39,563.22)",-,,,,,"10,803",31.78%,,$34.51,,"2,400","11,687",,"$1,062.98","14,327",42.15%,42.15%,31.79%,14433.27,28.88%,"1,403","1,403",,,,,,,"33,540",#DIV/0!,"$19,106.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$71.79/hr,"$6,295.33","$8,586.19",,"$33,539.99",,,"$11,541.03",,,,,,,,,,
,6/3/24,6/9/24,"$52,152.90","$50,612.71","$30,156",,,,," $ 30,228.00 ",74.90%," $ 95,191.87 "," $ (43,096.52)",-,,,,,"7,657",25.33%,,$36.13,,"2,400","12,295",,"$1,074.48","14,983",49.57%,49.68%,25.39%,20456.77,39.22%,"1,401","1,401",,,,,,,"37,313",#DIV/0!,"$16,855.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$72.39/hr,"$5,696.86","$7,603.31",,"$37,312.54",,,"$12,260.85",,,,,,,,,,
,5/27/24,6/2/24,"$50,851.72","$49,527.20","$33,327",,,,," $ 33,477.00 ",77.77%," $ 106,962.19 "," $ (42,235.58)",-,,,,,"12,597",37.63%,,$36.44,,"2,400","10,718",,$901.96,"13,438",40.14%,40.32%,37.80%,16200.57,31.86%,"1,359","1,359",,,,,,,"37,408",#DIV/0!,"$21,207.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$82.77/hr,"$5,787.59","$6,331.16",$0.00,"$37,408.45",,,"$12,859.76",,,,,,,,,,
,5/20/24,5/26/24,"$50,526.55","$49,698.91","$36,222",,,,," $ 35,566.00 ",71.66%," $ 100,814.25 "," $ (38,963.14)",-,,,,,"11,507",32.35%,,$37.01,,"2,400","11,351",,"$1,042.45","13,979",39.31%,38.59%,31.77%,13476.67,26.67%,"1,343","1,343",,,,,,,"35,517",#DIV/0!,"$22,040.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$77.46/hr,"$5,916.30","$7,505.35",$760.00,"$35,517.26",,,"$12,551.77",,,,,,,,,,
,5/13/24,5/19/24,"$58,900.60","$57,657.88","$40,356",,,,," $ 40,356.00 ",78.44%," $ 103,042.88 "," $ (48,955.65)",-,,,,,"17,297",42.86%,,$39.49,,"2,400","11,880",,"$1,229.15","14,356",35.57%,35.57%,42.86%,17301.91,29.37%,"1,460","1,460",,,,,,,"43,115",#DIV/0!,"$25,813.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$83.61/hr,"$5,931.58","$8,610.99",,"$43,115.31",,,"$13,538.29",,,,,,,,,,
,5/6/24,5/12/24,"$54,123.51","$53,183.38","$36,962",,,,," $ 36,961.00 ",81.57%," $ 109,785.95 "," $ (46,369.76)",-,,,,,"15,955",43.17%,,$35.86,,"2,400","11,658",,"$1,154.62","14,193",38.40%,38.40%,43.17%,16221.48,29.97%,"1,483","1,483",,,,,,,"38,748",#DIV/0!,"$22,526.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$81.17/hr,"$7,629.40","$6,806.46",,"$38,747.52",,,"$11,800.55",,,,,,,,,,
,4/29/24,5/5/24,"52,430.30","$51,301.83","$38,545",,,,," $ 36,723.00 ",80.12%," $ 116,350.15 "," $ (42,180.41)",-,,,,,"15,391",41.91%,,$35.19,,"2,400","11,469",,"$1,111.97","14,033",38.21%,36.41%,39.93%,12757.29,24.33%,"1,458","1,458",,,,,,,"34,679",#DIV/0!,"$21,921.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$78.02/hr,"$6,457.29","$8,075.65",,"$36,768.79",,,"$10,718.24",,,,,,,,,,
,4/22/24,4/28/24,"$54,234.72","$52,935.61","$38,879",,,,," $ 38,964.00 ",76.71%," $ 103,872.86 "," $ (43,947.72)",-,,,,,"15,881",40.76%,,$35.15,,"2,400","11,509",,"$1,172.52","14,010",35.96%,36.04%,40.85%,14056.94,25.92%,"1,506","1,506",,,,,,,"38,048",#DIV/0!,"$23,991.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$81.37/hr,"$6,508.15","$8,379.02",,"$38,048.44",,,"$13,479.40",,removed Osman; added Tony,,,,,,,,
,4/15/24,4/21/24,"$51,090.12","$50,174.87","$37,027",,,,," $ 37,027.00 ",78.36%," $ 108,515.02 "," $ (42,160.80)",-,,,,,"15,052",40.65%,,$33.23,,"2,515","11,251",,"$1,074.28","13,961",37.70%,37.70%,40.65%,13147.39,25.73%,"1,510","1,510",,,,,,,"35,934",#DIV/0!,"$22,786.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$78.48/hr,"$6,724.24","$7,516.99",,"$35,933.64",,,"$11,520.32",,,,,,,,,,
,4/8/24,4/14/24,"$42,516.58","$41,562.98","$32,985",,,,," $ 32,986.00 ",77.53%," $ 114,950.84 "," $ (34,151.69)",-,,,,,"12,469",37.80%,,$31.13,,"2,515","10,649",,"$1,249.74","13,105",39.73%,39.73%,37.80%,8577.57,20.17%,"1,335","1,335",,,,,,,"26,889",#DIV/0!,"$18,311.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.06/hr,"$6,884.71","$7,788.93",,"$26,889.34",,,"$9,617.96",,,,,,,,,,
,4/1/24,4/7/24,"$42,440.82","$41,777.28","$33,710",,,,," $ 33,853.00 ",74.82%," $ 99,811.85 "," $ (33,396.67)",-,,,,,"12,533",37.02%,,$32.66,,"2,515","10,417",,"$1,298.56","12,796",37.80%,37.96%,37.18%,8067.04,19.01%,"1,279","1,279",,,,,,,"26,480",#DIV/0!,"$18,413.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$65.82/hr,"$7,199.35","$8,097.89",,"$26,480.04",,,"$9,558.82",,,,,,,,,,
,3/25/24,3/31/24,"$36,960.71","$37,105.00","$37,105",,,,," $ 30,366.00 ",78.95%," $ 101,798.22 "," $ (23,972.83)",-,,,,,"11,132",36.66%,,$32.15,,"2,515","10,246",,"$1,086.88","12,841",42.29%,34.61%,30.00%,0.00,0.00%,"1,154","1,154",,,,,,,"22,182",#DIV/0!,"$15,422.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$58.38/hr,"$8,058.81","$6,249.72",$616.00,"$22,181.06",,,"$7,174.05",,,,,,,,,,
,3/18/24,3/24/24,"$40,628.25","$39,984.44","$39,984",,,,," $ 33,283.00 ",73.26%," $ 103,004.67 "," $ (24,383.42)",-,,,,,"11,995",36.04%,,$31.56,,"2,515","10,125",,"$1,378.21","12,388",37.22%,30.98%,30.00%,0.00,0.00%,"1,267","1,267",,,,,,,"23,982",#DIV/0!,"$17,127.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$70.65/hr,"$8,781.88","$7,220.83",,"$23,981.73",,,"$8,658.02",,,,,,,,,,
